,Airline,Source,Destination,Duration,Total stops,Price,Date
1659,SpiceJet,BOM,BLR,2h 00m ,nonstop ,248 SAR ,2022-04-08
1660,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-08
1661,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-08
1662,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-08
1663,GoFirst,BOM,BLR,1h 45m ,nonstop ,278 SAR ,2022-04-08
1664,GoFirst,BOM,BLR,1h 45m ,nonstop ,278 SAR ,2022-04-08
1665,AirAsia India,BOM,BLR,1h 40m ,nonstop ,289 SAR ,2022-04-08
1666,AirAsia India,BOM,BLR,1h 55m ,nonstop ,289 SAR ,2022-04-08
1667,IndiGo,BOM,BLR,1h 40m ,nonstop ,308 SAR ,2022-04-08
1668,Vistara,BOM,BLR,1h 40m ,nonstop ,247 SAR ,2022-04-08
1669,IndiGo,BOM,BLR,1h 30m ,nonstop ,250 SAR ,2022-04-08
1670,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-08
1671,GoFirst,BOM,BLR,1h 50m ,nonstop ,278 SAR ,2022-04-08
1672,AirAsia India,BOM,BLR,1h 35m ,nonstop ,289 SAR ,2022-04-08
1673,AirAsia India,BOM,BLR,1h 50m ,nonstop ,289 SAR ,2022-04-08
1674,IndiGo,BOM,BLR,3h 45m ,1 stop ,275 SAR ,2022-04-08
1675,IndiGo,BOM,BLR,4h 30m ,1 stop ,250 SAR ,2022-04-08
1676,IndiGo,BOM,BLR,5h 20m ,1 stop ,250 SAR ,2022-04-08
1677,IndiGo,BOM,BLR,5h 35m ,1 stop ,250 SAR ,2022-04-08
1678,IndiGo,BOM,BLR,5h 00m ,1 stop ,254 SAR ,2022-04-08
1679,IndiGo,BOM,BLR,4h 10m ,1 stop ,275 SAR ,2022-04-08
1680,IndiGo,BOM,BLR,4h 50m ,1 stop ,275 SAR ,2022-04-08
1681,"Vistara, IndiGo",BOM,BLR,4h 15m ,1 stop ,441 SAR ,2022-04-08
1682,"Vistara, IndiGo",BOM,BLR,4h 20m ,1 stop ,461 SAR ,2022-04-08
1683,Air India,BOM,BLR,4h 45m ,1 stop ,497 SAR ,2022-04-08
1684,SpiceJet,BOM,BLR,1h 50m ,nonstop ,912 SAR ,2022-04-08
1685,IndiGo,BOM,BLR,6h 25m ,1 stop ,250 SAR ,2022-04-08
1686,IndiGo,BOM,BLR,6h 35m ,1 stop ,250 SAR ,2022-04-08
1687,IndiGo,BOM,BLR,6h 45m ,1 stop ,250 SAR ,2022-04-08
1688,IndiGo,BOM,BLR,6h 15m ,1 stop ,254 SAR ,2022-04-08
1689,IndiGo,BOM,BLR,7h 10m ,1 stop ,254 SAR ,2022-04-08
1690,IndiGo,BOM,BLR,7h 10m ,1 stop ,254 SAR ,2022-04-08
1691,AirAsia India,BOM,BLR,5h 05m ,1 stop ,304 SAR ,2022-04-08
1692,AirAsia India,BOM,BLR,5h 50m ,1 stop ,304 SAR ,2022-04-08
1693,IndiGo,BOM,BLR,7h 15m ,1 stop ,328 SAR ,2022-04-08
1694,SpiceJet,BOM,BLR,6h 55m ,1 stop ,348 SAR ,2022-04-08
1695,"Vistara, IndiGo",BOM,BLR,5h 30m ,1 stop ,440 SAR ,2022-04-08
1696,Air India,BOM,BLR,6h 15m ,1 stop ,445 SAR ,2022-04-08
1697,Air India,BOM,BLR,7h 15m ,1 stop ,445 SAR ,2022-04-08
1698,Air India,BOM,BLR,7h 15m ,1 stop ,475 SAR ,2022-04-08
1699,"Vistara, IndiGo",BOM,BLR,5h 25m ,1 stop ,491 SAR ,2022-04-08
1700,Air India,BOM,BLR,6h 05m ,1 stop ,521 SAR ,2022-04-08
1701,"Vistara, IndiGo",BOM,BLR,4h 30m ,1 stop ,543 SAR ,2022-04-08
1702,AirAsia India,BOM,BLR,6h 20m ,1 stop ,594 SAR ,2022-04-08
1703,GoFirst,BOM,BLR,6h 05m ,1 stop ,673 SAR ,2022-04-08
1704,Vistara,BOM,BLR,5h 45m ,1 stop ,601 SAR ,2022-04-08
1705,Vistara,BOM,BLR,5h 50m ,1 stop ,601 SAR ,2022-04-08
1706,Vistara,BOM,BLR,6h 25m ,1 stop ,656 SAR ,2022-04-08
1707,Vistara,BOM,BLR,6h 55m ,1 stop ,601 SAR ,2022-04-08
1708,Vistara,BOM,BLR,6h 55m ,1 stop ,656 SAR ,2022-04-08
1709,Vistara,BOM,BLR,6h 40m ,1 stop ,735 SAR ,2022-04-08
1710,GoFirst,BOM,BLR,3h 35m ,1 stop ,898 SAR ,2022-04-08
1711,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,621 SAR ",2022-04-08
1712,SpiceJet,BOM,BLR,6h 35m ,1 stop ,"1,841 SAR ",2022-04-08
1713,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,943 SAR ",2022-04-08
1714,IndiGo,BOM,BLR,1h 40m ,nonstop ,268 SAR ,2022-04-09
1715,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-09
1716,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-09
1717,Vistara,BOM,BLR,1h 45m ,nonstop ,267 SAR ,2022-04-09
1718,Air India,BOM,BLR,1h 40m ,nonstop ,269 SAR ,2022-04-09
1719,IndiGo,BOM,BLR,1h 40m ,nonstop ,250 SAR ,2022-04-09
1720,Vistara,BOM,BLR,1h 50m ,nonstop ,267 SAR ,2022-04-09
1721,Vistara,BOM,BLR,1h 50m ,nonstop ,267 SAR ,2022-04-09
1722,IndiGo,BOM,BLR,1h 35m ,nonstop ,271 SAR ,2022-04-09
1723,IndiGo,BOM,BLR,1h 40m ,nonstop ,271 SAR ,2022-04-09
1724,IndiGo,BOM,BLR,1h 35m ,nonstop ,282 SAR ,2022-04-09
1725,Vistara,BOM,BLR,1h 40m ,nonstop ,287 SAR ,2022-04-09
1726,Vistara,BOM,BLR,1h 45m ,nonstop ,287 SAR ,2022-04-09
1727,SpiceJet,BOM,BLR,1h 50m ,nonstop ,248 SAR ,2022-04-09
1728,SpiceJet,BOM,BLR,2h 00m ,nonstop ,248 SAR ,2022-04-09
1729,IndiGo,BOM,BLR,1h 45m ,nonstop ,255 SAR ,2022-04-09
1730,IndiGo,BOM,BLR,1h 45m ,nonstop ,271 SAR ,2022-04-09
1731,GoFirst,BOM,BLR,1h 45m ,nonstop ,278 SAR ,2022-04-09
1732,GoFirst,BOM,BLR,1h 45m ,nonstop ,278 SAR ,2022-04-09
1733,IndiGo,BOM,BLR,1h 40m ,nonstop ,282 SAR ,2022-04-09
1734,AirAsia India,BOM,BLR,1h 40m ,nonstop ,289 SAR ,2022-04-09
1735,AirAsia India,BOM,BLR,1h 55m ,nonstop ,289 SAR ,2022-04-09
1736,GoFirst,BOM,BLR,1h 35m ,nonstop ,293 SAR ,2022-04-09
1737,IndiGo,BOM,BLR,1h 35m ,nonstop ,308 SAR ,2022-04-09
1738,IndiGo,BOM,BLR,1h 45m ,nonstop ,308 SAR ,2022-04-09
1739,Vistara,BOM,BLR,1h 45m ,nonstop ,334 SAR ,2022-04-09
1740,Vistara,BOM,BLR,1h 40m ,nonstop ,247 SAR ,2022-04-09
1741,IndiGo,BOM,BLR,1h 30m ,nonstop ,250 SAR ,2022-04-09
1742,IndiGo,BOM,BLR,1h 40m ,nonstop ,343 SAR ,2022-04-09
1743,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-09
1744,GoFirst,BOM,BLR,1h 50m ,nonstop ,278 SAR ,2022-04-09
1745,AirAsia India,BOM,BLR,1h 35m ,nonstop ,289 SAR ,2022-04-09
1746,AirAsia India,BOM,BLR,1h 50m ,nonstop ,289 SAR ,2022-04-09
1747,IndiGo,BOM,BLR,3h 45m ,1 stop ,250 SAR ,2022-04-09
1748,IndiGo,BOM,BLR,4h 20m ,1 stop ,250 SAR ,2022-04-09
1749,IndiGo,BOM,BLR,4h 55m ,1 stop ,250 SAR ,2022-04-09
1750,IndiGo,BOM,BLR,5h 30m ,1 stop ,250 SAR ,2022-04-09
1751,IndiGo,BOM,BLR,5h 35m ,1 stop ,250 SAR ,2022-04-09
1752,IndiGo,BOM,BLR,5h 35m ,1 stop ,250 SAR ,2022-04-09
1753,AirAsia India,BOM,BLR,4h 15m ,1 stop ,304 SAR ,2022-04-09
1754,"Vistara, IndiGo",BOM,BLR,4h 20m ,1 stop ,440 SAR ,2022-04-09
1755,"Vistara, IndiGo",BOM,BLR,4h 15m ,1 stop ,473 SAR ,2022-04-09
1756,GoFirst,BOM,BLR,3h 35m ,1 stop ,507 SAR ,2022-04-09
1757,Air India,BOM,BLR,4h 45m ,1 stop ,534 SAR ,2022-04-09
1758,SpiceJet,BOM,BLR,1h 50m ,nonstop ,912 SAR ,2022-04-09
1759,IndiGo,BOM,BLR,6h 25m ,1 stop ,250 SAR ,2022-04-09
1760,IndiGo,BOM,BLR,6h 45m ,1 stop ,250 SAR ,2022-04-09
1761,IndiGo,BOM,BLR,6h 55m ,1 stop ,250 SAR ,2022-04-09
1762,IndiGo,BOM,BLR,7h 00m ,1 stop ,250 SAR ,2022-04-09
1763,IndiGo,BOM,BLR,7h 10m ,1 stop ,254 SAR ,2022-04-09
1764,AirAsia India,BOM,BLR,5h 50m ,1 stop ,304 SAR ,2022-04-09
1765,IndiGo,BOM,BLR,6h 35m ,1 stop ,348 SAR ,2022-04-09
1766,SpiceJet,BOM,BLR,6h 55m ,1 stop ,348 SAR ,2022-04-09
1767,"Vistara, IndiGo",BOM,BLR,5h 30m ,1 stop ,461 SAR ,2022-04-09
1768,"IndiGo, AirAsia India",BOM,BLR,4h 10m ,1 stop ,489 SAR ,2022-04-09
1769,"Vistara, IndiGo",BOM,BLR,4h 30m ,1 stop ,503 SAR ,2022-04-09
1770,"Air India Express, IndiGo",BOM,BLR,5h 15m ,1 stop ,520 SAR ,2022-04-09
1771,"Vistara, IndiGo",BOM,BLR,5h 25m ,1 stop ,532 SAR ,2022-04-09
1772,Air India,BOM,BLR,6h 15m ,1 stop ,568 SAR ,2022-04-09
1773,Vistara,BOM,BLR,5h 45m ,1 stop ,573 SAR ,2022-04-09
1774,AirAsia India,BOM,BLR,6h 20m ,1 stop ,594 SAR ,2022-04-09
1775,Vistara,BOM,BLR,4h 35m ,1 stop ,582 SAR ,2022-04-09
1776,Vistara,BOM,BLR,6h 55m ,1 stop ,573 SAR ,2022-04-09
1777,Vistara,BOM,BLR,5h 50m ,1 stop ,709 SAR ,2022-04-09
1778,GoFirst,BOM,BLR,6h 05m ,1 stop ,710 SAR ,2022-04-09
1779,Vistara,BOM,BLR,6h 25m ,1 stop ,696 SAR ,2022-04-09
1780,Vistara,BOM,BLR,6h 55m ,1 stop ,696 SAR ,2022-04-09
1781,Vistara,BOM,BLR,6h 40m ,1 stop ,775 SAR ,2022-04-09
1782,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,621 SAR ",2022-04-09
1783,SpiceJet,BOM,BLR,6h 35m ,1 stop ,"1,841 SAR ",2022-04-09
1784,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,943 SAR ",2022-04-09
1785,Air India,BOM,BLR,1h 40m ,nonstop ,299 SAR ,2022-04-10
1786,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-10
1787,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-10
1788,Vistara,BOM,BLR,1h 50m ,nonstop ,247 SAR ,2022-04-10
1789,Vistara,BOM,BLR,1h 40m ,nonstop ,251 SAR ,2022-04-10
1790,Vistara,BOM,BLR,1h 45m ,nonstop ,267 SAR ,2022-04-10
1791,Vistara,BOM,BLR,1h 45m ,nonstop ,267 SAR ,2022-04-10
1792,Air India,BOM,BLR,1h 40m ,nonstop ,269 SAR ,2022-04-10
1793,IndiGo,BOM,BLR,1h 35m ,nonstop ,250 SAR ,2022-04-10
1794,IndiGo,BOM,BLR,1h 40m ,nonstop ,250 SAR ,2022-04-10
1795,IndiGo,BOM,BLR,1h 40m ,nonstop ,250 SAR ,2022-04-10
1796,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-10
1797,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-10
1798,IndiGo,BOM,BLR,1h 35m ,nonstop ,259 SAR ,2022-04-10
1799,IndiGo,BOM,BLR,1h 35m ,nonstop ,259 SAR ,2022-04-10
1800,IndiGo,BOM,BLR,1h 40m ,nonstop ,263 SAR ,2022-04-10
1801,GoFirst,BOM,BLR,1h 35m ,nonstop ,278 SAR ,2022-04-10
1802,Vistara,BOM,BLR,1h 45m ,nonstop ,287 SAR ,2022-04-10
1803,SpiceJet,BOM,BLR,1h 50m ,nonstop ,248 SAR ,2022-04-10
1804,SpiceJet,BOM,BLR,2h 00m ,nonstop ,248 SAR ,2022-04-10
1805,GoFirst,BOM,BLR,1h 45m ,nonstop ,278 SAR ,2022-04-10
1806,AirAsia India,BOM,BLR,1h 40m ,nonstop ,289 SAR ,2022-04-10
1807,AirAsia India,BOM,BLR,1h 55m ,nonstop ,289 SAR ,2022-04-10
1808,GoFirst,BOM,BLR,1h 45m ,nonstop ,293 SAR ,2022-04-10
1809,IndiGo,BOM,BLR,1h 40m ,nonstop ,322 SAR ,2022-04-10
1810,Vistara,BOM,BLR,1h 40m ,nonstop ,247 SAR ,2022-04-10
1811,IndiGo,BOM,BLR,1h 30m ,nonstop ,250 SAR ,2022-04-10
1812,IndiGo,BOM,BLR,1h 45m ,nonstop ,391 SAR ,2022-04-10
1813,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-10
1814,GoFirst,BOM,BLR,1h 50m ,nonstop ,278 SAR ,2022-04-10
1815,AirAsia India,BOM,BLR,1h 35m ,nonstop ,289 SAR ,2022-04-10
1816,AirAsia India,BOM,BLR,1h 50m ,nonstop ,289 SAR ,2022-04-10
1817,IndiGo,BOM,BLR,3h 45m ,1 stop ,250 SAR ,2022-04-10
1818,IndiGo,BOM,BLR,4h 55m ,1 stop ,250 SAR ,2022-04-10
1819,IndiGo,BOM,BLR,5h 35m ,1 stop ,250 SAR ,2022-04-10
1820,IndiGo,BOM,BLR,4h 30m ,1 stop ,254 SAR ,2022-04-10
1821,IndiGo,BOM,BLR,5h 35m ,1 stop ,254 SAR ,2022-04-10
1822,IndiGo,BOM,BLR,5h 20m ,1 stop ,275 SAR ,2022-04-10
1823,IndiGo,BOM,BLR,4h 20m ,1 stop ,278 SAR ,2022-04-10
1824,IndiGo,BOM,BLR,4h 50m ,1 stop ,278 SAR ,2022-04-10
1825,AirAsia India,BOM,BLR,5h 50m ,1 stop ,304 SAR ,2022-04-10
1826,SpiceJet,BOM,BLR,1h 50m ,nonstop ,912 SAR ,2022-04-10
1827,IndiGo,BOM,BLR,6h 25m ,1 stop ,250 SAR ,2022-04-10
1828,IndiGo,BOM,BLR,6h 45m ,1 stop ,250 SAR ,2022-04-10
1829,IndiGo,BOM,BLR,7h 00m ,1 stop ,250 SAR ,2022-04-10
1830,IndiGo,BOM,BLR,6h 55m ,1 stop ,254 SAR ,2022-04-10
1831,IndiGo,BOM,BLR,6h 35m ,1 stop ,275 SAR ,2022-04-10
1832,IndiGo,BOM,BLR,7h 10m ,1 stop ,278 SAR ,2022-04-10
1833,AirAsia India,BOM,BLR,5h 05m ,1 stop ,304 SAR ,2022-04-10
1834,SpiceJet,BOM,BLR,6h 55m ,1 stop ,604 SAR ,2022-04-10
1835,GoFirst,BOM,BLR,5h 35m ,1 stop ,609 SAR ,2022-04-10
1836,Vistara,BOM,BLR,5h 45m ,1 stop ,659 SAR ,2022-04-10
1837,Vistara,BOM,BLR,4h 35m ,1 stop ,721 SAR ,2022-04-10
1838,GoFirst,BOM,BLR,6h 05m ,1 stop ,737 SAR ,2022-04-10
1839,Vistara,BOM,BLR,6h 40m ,1 stop ,735 SAR ,2022-04-10
1840,AirAsia India,BOM,BLR,6h 20m ,1 stop ,870 SAR ,2022-04-10
1841,SriLankan Airlines,BOM,BLR,5h 50m ,1 stop ,"1,822 SAR ",2022-04-10
1842,SpiceJet,BOM,BLR,6h 35m ,1 stop ,"1,841 SAR ",2022-04-10
1843,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,909 SAR ",2022-04-10
1844,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,943 SAR ",2022-04-10
1845,Vistara,BOM,BLR,6h 25m ,1 stop ,732 SAR ,2022-04-10
1846,Vistara,BOM,BLR,6h 55m ,1 stop ,732 SAR ,2022-04-10
1847,Vistara,BOM,BLR,6h 55m ,1 stop ,778 SAR ,2022-04-10
